CELL_ID,lat,lon,pm10_mean
다사54004075,37.4670822510903,126.979809806416,16.640583
다사54004100,37.4693355878126,126.97979419201499,16.40985
다사54004125,37.471588923668,126.979778575875,18.59411
다사54004350,37.4918689073505,126.97963795234301,17.899326
다사54004375,37.494122234535396,126.979622318806,19.325354
다사54004400,37.4963755608531,126.979606683527,17.372822
다사54004425,37.4986288863037,126.979591046507,17.871798
다사54004250,37.4828555899399,126.979700469089,19.919092
다사54004275,37.485108920593206,126.97968484251301,19.108063
다사54004300,37.4873622503794,126.979669214197,19.408796
다사54004325,37.4896155792985,126.97965358414,20.576273
다사53755775,37.6202946926171,126.97591125182801,16.727552
다사53755800,37.6225479693364,126.975895433238,16.335075
다사53755825,37.6248012451874,126.975879612885,16.16123
다사53755850,37.627054520170105,126.97586379076999,16.085192
다사53755675,37.611281577057795,126.975974508573,17.120325
다사53755700,37.613534857249896,126.975958697029,16.558384
다사53755725,37.6157881365739,126.975942883724,15.881447
다사53755750,37.6180414150296,126.975927068657,16.089182
다사54003950,37.4558155544753,126.97988785235,15.835828
다사54003975,37.4580688955321,126.979872246639,15.96103
다사54004000,37.460322235721996,126.97985663918999,16.602325
다사54004025,37.462575575045,126.97984103000401,16.705448
다사53755875,37.6293077942846,126.975847966893,15.7359295
다사53755900,37.631561067530704,126.975832141253,15.890241
다사53755925,37.6338143399085,126.975816313849,15.8906975
다사53755950,37.636067611418,126.97580048468299,15.324533
다사54004950,37.545948520417106,126.979262266533,25.331915
다사54004975,37.548201826785295,126.979246591157,21.952885
다사54005000,37.5504551322859,126.979230914035,20.178852
다사54005025,37.5527084369189,126.979215235167,18.498684
다사54004850,37.5369352862687,126.979324950583,19.101246
다사54004875,37.5391885961071,126.979309282189,19.12568
다사54004900,37.541441905078,126.979293612049,20.15109
다사54004925,37.543695213181294,126.979277940164,19.8238
다사54005150,37.5639749470691,126.97913681463001,20.060566
다사54005175,37.5662282464961,126.979121125282,21.43423
다사54005200,37.5684815450553,126.979105434186,17.69624
다사54005225,37.570734842746795,126.979089741342,18.537386
다사54005050,37.55496174068429,126.97919955455299,19.091839
다사54005075,37.557215043582,126.97918387219299,21.827515
다사54005100,37.5594683456121,126.979168188085,21.991074
다사54005125,37.5617216467745,126.979152502231,21.52536
다사54004550,37.509895500548296,126.97951283528499,21.800804
다사54004575,37.512148820795495,126.979497187814,22.094759
다사54004600,37.5144021401754,126.979481538601,19.026072
다사54004625,37.5166554586879,126.97946588764499,19.861916
다사54004450,37.500882210887,126.979575407746,19.001589
다사54004475,37.5031355346032,126.979559767244,21.53456
다사54004500,37.5053888574522,126.979544125,21.733692
다사54004525,37.5076421794339,126.97952848101299,21.023932
다사54004750,37.5279220382403,126.979387606717,19.215956
다사54004775,37.5301753515486,126.9793719453,20.023478
다사54004800,37.53242866398939,126.979356282139,19.318243
